dealership,transfer_center,distance
43652,84695,1658.0
45688,84695,1650.0
46405,84695,1471.0
47683,84695,1388.0
50528,84695,1216.0
52240,84695,1279.0
53066,84695,1463.0
53267,84695,1487.0
55315,84695,1318.0
55428,84695,1346.0
56459,84695,1386.0
56554,84695,1347.0
56725,84695,1425.0
57270,84695,1258.0
57772,84695,973.0
57773,84695,968.0
58566,84695,1211.0
58620,84695,1157.0
60421,84695,1428.0
60952,84695,992.0
61616,84695,914.0
61756,84695,931.0
61845,84695,942.0
62444,84695,1340.0
63530,84695,1176.0
63640,84695,1220.0
64735,84695,1066.0
65230,84695,1144.0
65898,84695,1058.0
66781,84695,987.0
67204,84695,874.0
67418,84695,898.0
67860,84695,681.0
69135,84695,970.0
71315,84695,1039.0
71984,84695,1296.0
72183,84695,1068.0
72955,84695,961.0
75034,84695,789.0
76047,84695,897.0
76327,84695,910.0
77046,84695,867.0
77250,84695,1556.0
77533,84695,1563.0
78430,84695,799.0
79538,84695,613.0
79903,84695,224.0
79937,84695,930.0
79942,84695,229.0
81023,84695,594.0
81057,84695,659.0
81126,84695,528.0
82054,84695,792.0
82217,84695,839.0
82922,84695,878.0
84340,84695,761.0
84636,84695,30.0
84656,84695,34.0
87059,84695,376.0
88527,84695,229.0
88533,84695,229.0
89180,84695,493.0
90590,84695,1084.0
90711,84695,539.0
91521,84695,551.0
91523,84695,551.0
91776,84695,537.0
91946,84695,446.0
92033,84695,457.0
93203,84695,610.0
95009,84695,832.0
95054,84695,837.0
95664,84695,851.0
97028,84695,1204.0
97403,84695,1178.0
98498,84695,1332.0
99013,84695,645.0
99070,84695,658.0
B2G,84695,2759.0
B2R,84695,2679.0
E3Z,84695,2501.0
E4E,84695,2592.0
E5V,84695,2514.0
G0P,84695,2303.0
G0Z,84695,2285.0
G2G,84695,2330.0
H2V,84695,2206.0
H9B,84695,2197.0
J1Z,84695,2268.0
J8B,84695,2190.0
J9Y,84695,2028.0
K1A,84695,2107.0
L4M,84695,1900.0
L5C,84695,1882.0
L6M,84695,1874.0
L8L,84695,1867.0
M1J,84695,1906.0
M1N,84695,1903.0
M5G,84695,1897.0
N1R,84695,1851.0
N2M,84695,1839.0
N6A,84695,1793.0
P6C,84695,1756.0
R4K,84695,1483.0
T3C,84695,1435.0
T3R,84695,1446.0
V0C,84695,2065.0
V3L,84695,1459.0
V3W,84695,1454.0
V7P,84695,1470.0
V8W,84695,1425.0
V8Z,84695,1430.0
V9G,84695,1469.0
01079,88532,1995.0
04412,88532,2204.0
06016,88532,1981.0
07423,88532,1891.0
08504,88532,1853.0
08740,88532,1878.0
10977,88532,1895.0
11769,88532,1938.0
13482,88532,1860.0
14067,88532,1705.0
14530,88532,1722.0
15240,88532,1579.0
15930,88532,1644.0
16863,88532,1665.0
16933,88532,1752.0
17726,88532,1722.0
17944,88532,1775.0
18425,88532,1850.0
19126,88532,1827.0
21918,88532,1769.0
22610,88532,1648.0
23430,88532,1724.0
23850,88532,1664.0
24570,88532,1304.0
24934,88532,1559.0
25430,88532,410.0
26764,88532,410.0
30240,88532,1240.0
31093,88532,1324.0
31791,88532,1318.0
33830,88532,318.0
33880,88532,1489.0
35582,88532,1069.0
36304,88532,1234.0
36525,88532,1080.0
37202,88532,1158.0
37669,88532,1395.0
37869,88532,1356.0
37874,88532,789.0
37916,88532,790.0
39215,88532,944.0
41528,88532,1427.0
41832,88532,1379.0
41855,88532,1389.0
43053,88532,891.0
43151,88532,1391.0
43553,88532,936.0
43652,88532,1436.0
45688,88532,1423.0
46405,88532,1252.0
47683,88532,1161.0
50528,88532,1020.0
52240,88532,1067.0
53066,88532,1252.0
53267,88532,1274.0
55315,88532,1128.0
55428,88532,1156.0
56459,88532,1207.0
56554,88532,1177.0
56725,88532,1260.0
57270,88532,1090.0
57772,88532,827.0
57773,88532,836.0
58566,88532,1068.0
58620,88532,1033.0
60421,88532,1210.0
60952,88532,982.0
61616,88532,884.0
61756,88532,907.0
61845,88532,917.0
62444,88532,1115.0
63530,88532,959.0
63640,88532,994.0
64735,88532,845.0
65230,88532,925.0
65898,88532,832.0
66781,88532,763.0
67204,88532,657.0
67418,88532,694.0
67860,88532,574.0
69135,88532,801.0
71315,88532,820.0
71984,88532,1237.0
72183,88532,840.0
72955,88532,733.0
75034,88532,562.0
76047,88532,839.0
76327,88532,837.0
77046,88532,659.0
77250,88532,1404.0
77533,88532,1399.0
78430,88532,735.0
79538,88532,389.0
79903,88532,10.0
79937,88532,846.0
79942,88532,0.0
81023,88532,448.0
81057,88532,482.0
81126,88532,381.0
82054,88532,656.0
82217,88532,706.0
82922,88532,826.0
84340,88532,742.0
84636,88532,243.0
84656,88532,258.0
87059,88532,231.0
88527,88532,0.0
88533,88532,0.0
89180,88532,593.0
90590,88532,1009.0
90711,88532,712.0
91521,88532,717.0
91523,88532,717.0
91776,88532,704.0
91946,88532,631.0
92033,88532,637.0
93203,88532,761.0
95009,88532,970.0
95054,88532,973.0
95664,88532,964.0
97028,88532,1253.0
97403,88532,1246.0
98498,88532,1370.0
99013,88532,606.0
99070,88532,619.0
B2G,88532,2538.0
B2R,88532,2456.0
E3Z,88532,2283.0
E4E,88532,2371.0
E5V,88532,2293.0
G0P,88532,2084.0
G0Z,88532,2068.0
G2G,88532,2114.0
H2V,88532,1988.0
H9B,88532,1978.0
J1Z,88532,2050.0
J8B,88532,1973.0
J9Y,88532,1821.0
K1A,88532,1889.0
L4M,88532,1683.0
L5C,88532,1662.0
L6M,88532,1654.0
L8L,88532,1647.0
M1J,88532,1686.0
M1N,88532,1684.0
M5G,88532,1677.0
N1R,88532,1631.0
N2M,88532,1619.0
N6A,88532,1573.0
P6C,88532,1550.0
R4K,88532,1335.0
T3C,88532,1396.0
T3R,88532,1407.0
V0C,88532,2057.0
V3L,88532,1485.0
V3W,88532,1480.0
V7P,88532,1497.0
V8W,88532,1460.0
V8Z,88532,1464.0
V9G,88532,1502.0
01079,89127,2305.0
04412,89127,2474.0
06016,89127,2296.0
07423,89127,2220.0
08504,89127,2193.0
08740,89127,2226.0
10977,89127,2223.0
11769,89127,2273.0
13482,89127,2158.0
14067,89127,1987.0
14530,89127,2015.0
15240,89127,1914.0
15930,89127,1983.0
16863,89127,1992.0
16933,89127,2064.0
17726,89127,2047.0
17944,89127,2109.0
18425,89127,2171.0
19126,89127,2172.0
21918,89127,2121.0
22610,89127,2015.0
23430,89127,2122.0
23850,89127,2061.0
24570,89127,1897.0
24934,89127,1934.0
25430,89127,1000.0
26764,89127,1003.0
30240,89127,1717.0
31093,89127,1804.0
31791,89127,1815.0
33830,89127,835.0
33880,89127,2023.0
35582,89127,1523.0
36304,89127,1740.0
36525,89127,1598.0
37202,89127,1572.0
37669,89127,1804.0
37869,89127,1766.0
37874,89127,1337.0
37916,89127,1341.0
39215,89127,1446.0
41528,89127,1817.0
41832,89127,1776.0
41855,89127,1785.0
43053,89127,1462.0
43151,89127,1733.0
43553,89127,1500.0
43652,89127,1735.0
45688,89127,1788.0
46405,89127,1538.0
47683,89127,1528.0
50528,89127,1194.0
52240,89127,1321.0
53066,89127,1489.0
53267,89127,1517.0
55315,89127,1267.0
55428,89127,1290.0
56459,89127,1291.0
56554,89127,1225.0
56725,89127,1284.0
57270,89127,1141.0
57772,89127,836.0
57773,89127,798.0
58566,89127,1028.0
58620,89127,938.0
60421,89127,1494.0
60952,89127,1484.0
61616,89127,1407.0
61756,89127,1424.0
61845,89127,1434.0
62444,89127,1453.0
63530,89127,1256.0
63640,89127,1365.0
64735,89127,1181.0
65230,89127,1241.0
65898,89127,1209.0
66781,89127,1131.0
67204,89127,986.0
67418,89127,955.0
67860,89127,1153.0
69135,89127,898.0
71315,89127,1350.0
71984,89127,1788.0
72183,89127,1294.0
72955,89127,1158.0
75034,89127,1060.0
76047,89127,1387.0
76327,89127,1398.0
77046,89127,1223.0
77250,89127,1997.0
77533,89127,1989.0
78430,89127,1288.0
79538,89127,930.0
79903,89127,583.0
79937,89127,1414.0
79942,89127,593.0
81023,89127,575.0
81057,89127,687.0
81126,89127,545.0
82054,89127,675.0
82217,89127,700.0
82922,89127,550.0
84340,89127,398.0
84636,89127,464.0
84656,89127,505.0
87059,89127,502.0
88527,89127,593.0
88533,89127,593.0
89180,89127,0.0
90590,89127,1571.0
90711,89127,243.0
91521,89127,226.0
91523,89127,226.0
91776,89127,221.0
91946,89127,261.0
92033,89127,238.0
93203,89127,218.0
95009,89127,385.0
95054,89127,387.0
95664,89127,371.0
97028,89127,718.0
97403,89127,685.0
98498,89127,849.0
99013,89127,1137.0
99070,89127,1150.0
B2G,89127,2797.0
B2R,89127,2728.0
E3Z,89127,2518.0
E4E,89127,2628.0
E5V,89127,2560.0
G0P,89127,2329.0
G0Z,89127,2308.0
G2G,89127,2345.0
H2V,89127,2237.0
H9B,89127,2228.0
J1Z,89127,2295.0
J8B,89127,2213.0
J9Y,89127,2001.0
K1A,89127,2135.0
L4M,89127,1937.0
L5C,89127,1934.0
L6M,89127,1928.0
L8L,89127,1924.0
M1J,89127,1955.0
M1N,89127,1954.0
M5G,89127,1947.0
N1R,89127,1904.0
N2M,89127,1890.0
N6A,89127,1851.0
P6C,89127,1734.0
R4K,89127,1291.0
T3C,89127,1029.0
T3R,89127,1039.0
V0C,89127,1608.0
V3L,89127,982.0
V3W,89127,977.0
V7P,89127,993.0
V8W,89127,944.0
V8Z,89127,949.0
V9G,89127,988.0
01079,90595,2181.0
04412,90595,2432.0
06016,90595,2160.0
07423,90595,2058.0
08504,90595,2007.0
08740,90595,2009.0
10977,90595,2065.0
11769,90595,2086.0
13482,90595,2095.0
14067,90595,2003.0
14530,90595,1996.0
15240,90595,1808.0
15930,90595,1848.0
16863,90595,1886.0
16933,90595,1983.0
17726,90595,1936.0
17944,90595,1957.0
18425,90595,2042.0
19126,90595,1974.0
21918,90595,1916.0
22610,90595,1792.0
23430,90595,1777.0
23850,90595,1737.0
24570,90595,504.0
24934,90595,1709.0
25430,90595,619.0
26764,90595,629.0
30240,90595,1240.0
31093,90595,1280.0
31791,90595,1220.0
33830,90595,737.0
33880,90595,1187.0
35582,90595,1212.0
36304,90595,1137.0
36525,90595,1016.0
37202,90595,1361.0
37669,90595,1516.0
37869,90595,1490.0
37874,90595,243.0
37916,90595,234.0
39215,90595,1023.0
41528,90595,1584.0
41832,90595,1534.0
41855,90595,1542.0
43053,90595,126.0
43151,90595,1657.0
43553,90595,73.0
43652,90595,1770.0
45688,90595,1632.0
46405,90595,1667.0
47683,90595,1461.0
50528,90595,1666.0
52240,90595,1595.0
53066,90595,1740.0
53267,90595,1747.0
55315,90595,1779.0
55428,90595,1805.0
56459,90595,1897.0
56554,90595,1910.0
56725,90595,1998.0
57270,90595,1841.0
57772,90595,1680.0
57773,90595,1718.0
58566,90595,1899.0
58620,90595,1907.0
60421,90595,1640.0
60952,90595,296.0
61616,90595,245.0
61756,90595,258.0
61845,90595,251.0
62444,90595,1490.0
63530,90595,1467.0
63640,90595,1360.0
64735,90595,1349.0
65230,90595,1419.0
65898,90595,1275.0
66781,90595,1264.0
67204,90595,1281.0
67418,90595,1380.0
67860,90595,438.0
69135,90595,1597.0
71315,90595,893.0
71984,90595,236.0
72183,90595,1120.0
72955,90595,1150.0
75034,90595,966.0
76047,90595,196.0
76327,90595,174.0
77046,90595,743.0
77250,90595,642.0
77533,90595,715.0
78430,90595,285.0
79538,90595,889.0
79903,90595,1018.0
79937,90595,164.0
79942,90595,1008.0
81023,90595,1372.0
81057,90595,1338.0
81126,90595,1320.0
82054,90595,1555.0
82217,90595,1604.0
82922,90595,1810.0
84340,90595,1744.0
84636,90595,1114.0
84656,90595,1080.0
87059,90595,1209.0
88527,90595,1008.0
88533,90595,1008.0
89180,90595,1571.0
90590,90595,0.0
90711,90595,1608.0
91521,90595,1624.0
91523,90595,1624.0
91776,90595,1610.0
91946,90595,1507.0
92033,90595,1525.0
93203,90595,1689.0
95009,90595,1914.0
95054,90595,1918.0
95664,90595,1935.0
97028,90595,2260.0
97403,90595,2247.0
98498,90595,2379.0
99013,90595,444.0
99070,90595,433.0
B2G,90595,2738.0
B2R,90595,2643.0
E3Z,90595,2561.0
E4E,90595,2598.0
E5V,90595,2511.0
G0P,90595,2376.0
G0Z,90595,2368.0
G2G,90595,2423.0
H2V,90595,2286.0
H9B,90595,2278.0
J1Z,90595,2347.0
J8B,90595,2290.0
J9Y,90595,2261.0
K1A,90595,2211.0
L4M,90595,2033.0
L5C,90595,1988.0
L6M,90595,1978.0
L8L,90595,1966.0
M1J,90595,2010.0
M1N,90595,2007.0
M5G,90595,2001.0
N1R,90595,1959.0
N2M,90595,1955.0
N6A,90595,1908.0
P6C,90595,2038.0
R4K,90595,2120.0
T3C,90595,2372.0
T3R,90595,2383.0
V0C,90595,3048.0
V3L,90595,2493.0
V3W,90595,2488.0
V7P,90595,2505.0
V8W,90595,2468.0
V8Z,90595,2473.0
V9G,90595,2510.0
01079,91771,2517.0
04412,91771,2690.0
06016,91771,2507.0
07423,91771,2430.0
08504,91771,2401.0
08740,91771,2433.0
10977,91771,2432.0
11769,91771,2481.0
13482,91771,2371.0
14067,91771,2200.0
14530,91771,2227.0
15240,91771,2121.0
15930,91771,2190.0
16863,91771,2201.0
16933,91771,2274.0
17726,91771,2256.0
17944,91771,2317.0
18425,91771,2381.0
19126,91771,2379.0
21918,91771,2327.0
22610,91771,2218.0
23430,91771,2320.0
23850,91771,2259.0
24570,91771,1980.0
24934,91771,2135.0
25430,91771,1086.0
26764,91771,1093.0
30240,91771,1893.0
31093,91771,1980.0
31791,91771,1985.0
33830,91771,878.0
33880,91771,2179.0
35582,91771,1705.0
36304,91771,1907.0
36525,91771,1759.0
37202,91771,1763.0
37669,91771,1998.0
37869,91771,1960.0
37874,91771,1368.0
37916,91771,1375.0
39215,91771,1612.0
41528,91771,2015.0
41832,91771,1973.0
41855,91771,1982.0
43053,91771,1510.0
43151,91771,1938.0
43553,91771,1540.0
43652,91771,1946.0
45688,91771,1990.0
46405,91771,1749.0
47683,91771,1728.0
50528,91771,1411.0
52240,91771,1533.0
53066,91771,1704.0
53267,91771,1732.0
55315,91771,1487.0
55428,91771,1509.0
56459,91771,1511.0
56554,91771,1445.0
56725,91771,1503.0
57270,91771,1361.0
57772,91771,1056.0
57773,91771,1017.0
58566,91771,1246.0
58620,91771,1154.0
60421,91771,1705.0
60952,91771,1481.0
61616,91771,1420.0
61756,91771,1432.0
61845,91771,1443.0
62444,91771,1657.0
63530,91771,1463.0
63640,91771,1563.0
64735,91771,1382.0
65230,91771,1445.0
65898,91771,1404.0
66781,91771,1325.0
67204,91771,1184.0
67418,91771,1161.0
67860,91771,1216.0
69135,91771,1117.0
71315,91771,1504.0
71984,91771,1811.0
72183,91771,1473.0
72955,91771,1341.0
75034,91771,1222.0
76047,91771,1417.0
76327,91771,1437.0
77046,91771,1359.0
77250,91771,2090.0
77533,91771,2093.0
78430,91771,1324.0
79538,91771,1074.0
79903,91771,692.0
79937,91771,1459.0
79942,91771,702.0
81023,91771,781.0
81057,91771,891.0
81126,91771,743.0
82054,91771,894.0
82217,91771,920.0
82922,91771,756.0
84340,91771,603.0
84636,91771,507.0
84656,91771,533.0
87059,91771,672.0
88527,91771,702.0
88533,91771,702.0
89180,91771,220.0
90590,91771,1609.0
90711,91771,24.0
91521,91771,15.0
91523,91771,15.0
91776,91771,1.0
91946,91771,110.0
92033,91771,87.0
93203,91771,88.0
95009,91771,310.0
95054,91771,316.0
95664,91771,366.0
97028,91771,799.0
97403,91771,738.0
98498,91771,933.0
99013,91771,1166.0
99070,91771,1177.0
B2G,91771,3015.0
B2R,91771,2944.0
E3Z,91771,2737.0
E4E,91771,2845.0
E5V,91771,2776.0
G0P,91771,2546.0
G0Z,91771,2526.0
G2G,91771,2563.0
H2V,91771,2454.0
H9B,91771,2445.0
J1Z,91771,2512.0
J8B,91771,2430.0
J9Y,91771,2220.0
K1A,91771,2352.0
L4M,91771,2153.0
L5C,91771,2148.0
L6M,91771,2142.0
L8L,91771,2137.0
M1J,91771,2170.0
M1N,91771,2168.0
M5G,91771,2162.0
N1R,91771,2118.0
N2M,91771,2104.0
N6A,91771,2064.0
P6C,91771,1953.0
R4K,91771,1506.0
T3C,91771,1189.0
T3R,91771,1198.0
V0C,91771,1716.0
V3L,91771,1075.0
V3W,91771,1069.0
V7P,91771,1084.0
V8W,91771,1028.0
V8Z,91771,1033.0
V9G,91771,1071.0
01079,95128,2619.0
04412,95128,2768.0
06016,95128,2612.0
07423,95128,2543.0
08504,95128,2520.0
08740,95128,2556.0
10977,95128,2545.0
11769,95128,2597.0
13482,95128,2470.0
14067,95128,2296.0
14530,95128,2328.0
15240,95128,2244.0
15930,95128,2313.0
16863,95128,2318.0
16933,95128,2383.0
17726,95128,2371.0
17944,95128,2435.0
18425,95128,2492.0
19126,95128,2502.0
21918,95128,2454.0
22610,95128,2354.0
23430,95128,2470.0
23850,95128,2409.0
24570,95128,2268.0
24934,95128,2277.0
25430,95128,1370.0
26764,95128,1374.0
30240,95128,2090.0
31093,95128,2177.0
31791,95128,2191.0
33830,95128,1179.0
33880,95128,2405.0
35582,95128,1894.0
36304,95128,2119.0
36525,95128,1979.0
37202,95128,1932.0
37669,95128,2159.0
37869,95128,2122.0
37874,95128,1674.0
37916,95128,1681.0
39215,95128,1825.0
41528,95128,2167.0
41832,95128,2129.0
41855,95128,2137.0
43053,95128,1812.0
43151,95128,2070.0
43553,95128,1844.0
43652,95128,2057.0
45688,95128,2131.0
46405,95128,1861.0
47683,95128,1877.0
50528,95128,1494.0
52240,95128,1641.0
53066,95128,1797.0
53267,95128,1826.0
55315,95128,1550.0
55428,95128,1568.0
56459,95128,1548.0
56554,95128,1471.0
56725,95128,1513.0
57270,95128,1395.0
57772,95128,1108.0
57773,95128,1055.0
58566,95128,1251.0
58620,95128,1145.0
60421,95128,1818.0
60952,95128,1792.0
61616,95128,1729.0
61756,95128,1742.0
61845,95128,1753.0
62444,95128,1795.0
63530,95128,1593.0
63640,95128,1719.0
64735,95128,1532.0
65230,95128,1584.0
65898,95128,1569.0
66781,95128,1490.0
67204,95128,1343.0
67418,95128,1298.0
67860,95128,1511.0
69135,95128,1196.0
71315,95128,1733.0
71984,95128,2119.0
72183,95128,1667.0
72955,95128,1528.0
75034,95128,1442.0
76047,95128,1724.0
76327,95128,1741.0
77046,95128,1608.0
77250,95128,2372.0
77533,95128,2368.0
78430,95128,1629.0
79538,95128,1314.0
79903,95128,959.0
79937,95128,1762.0
79942,95128,970.0
81023,95128,928.0
81057,95128,1041.0
81126,95128,910.0
82054,95128,978.0
82217,95128,989.0
82922,95128,734.0
84340,95128,599.0
84636,95128,803.0
84656,95128,835.0
87059,95128,885.0
88527,95128,970.0
88533,95128,970.0
89180,95128,384.0
90590,95128,1914.0
90711,95128,318.0
91521,95128,297.0
91523,95128,297.0
91776,95128,310.0
91946,95128,420.0
92033,95128,399.0
93203,95128,227.0
95009,95128,2.0
95054,95128,5.0
95664,95128,115.0
97028,95128,552.0
97403,95128,468.0
98498,95128,681.0
99013,95128,1472.0
99070,95128,1484.0
B2G,95128,3082.0
B2R,95128,3020.0
E3Z,95128,2797.0
E4E,95128,2914.0
E5V,95128,2852.0
G0P,95128,2615.0
G0Z,95128,2593.0
G2G,95128,2625.0
H2V,95128,2528.0
H9B,95128,2519.0
J1Z,95128,2582.0
J8B,95128,2500.0
J9Y,95128,2267.0
K1A,95128,2427.0
L4M,95128,2236.0
L5C,95128,2240.0
L6M,95128,2235.0
L8L,95128,2232.0
M1J,95128,2260.0
M1N,95128,2259.0
M5G,95128,2253.0
N1R,95128,2212.0
N2M,95128,2198.0
N6A,95128,2162.0
P6C,95128,2011.0
R4K,95128,1485.0
T3C,95128,1023.0
T3R,95128,1031.0
V0C,95128,1466.0
V3L,95128,824.0
V3W,95128,818.0
V7P,95128,832.0
V8W,95128,771.0
V8Z,95128,776.0
V9G,95128,812.0
01079,97401,2521.0
04412,97401,2630.0
06016,97401,2518.0
07423,97401,2466.0
08504,97401,2452.0
08740,97401,2492.0
10977,97401,2466.0
11769,97401,2520.0
13482,97401,2373.0
14067,97401,2199.0
14530,97401,2236.0
15240,97401,2191.0
15930,97401,2259.0
16863,97401,2254.0
16933,97401,2302.0
17726,97401,2301.0
17944,97401,2368.0
18425,97401,2411.0
19126,97401,2440.0
21918,97401,2400.0
22610,97401,2320.0
23430,97401,2454.0
23850,97401,2395.0
24570,97401,2538.0
24934,97401,2254.0
25430,97401,1656.0
26764,97401,1654.0
30240,97401,2168.0
31093,97401,2253.0
31791,97401,2283.0
33830,97401,1518.0
33880,97401,2528.0
35582,97401,1968.0
36304,97401,2225.0
36525,97401,2106.0
37202,97401,1969.0
37669,97401,2174.0
37869,97401,2140.0
37874,97401,2019.0
37916,97401,2023.0
39215,97401,1946.0
41528,97401,2165.0
41832,97401,2136.0
41855,97401,2143.0
43053,97401,2136.0
43151,97401,2039.0
43553,97401,2177.0
43652,97401,1995.0
45688,97401,2113.0
46405,97401,1809.0
47683,97401,1884.0
50528,97401,1424.0
52240,97401,1599.0
53066,97401,1720.0
53267,97401,1749.0
55315,97401,1444.0
55428,97401,1455.0
56459,97401,1404.0
56554,97401,1317.0
56725,97401,1333.0
57270,97401,1260.0
57772,97401,1036.0
57773,97401,969.0
58566,97401,1088.0
58620,97401,975.0
60421,97401,1772.0
60952,97401,2171.0
61616,97401,2094.0
61756,97401,2111.0
61845,97401,2121.0
62444,97401,1790.0
63530,97401,1588.0
63640,97401,1748.0
64735,97401,1563.0
65230,97401,1593.0
65898,97401,1622.0
66781,97401,1549.0
67204,97401,1406.0
67418,97401,1329.0
67860,97401,1821.0
69135,97401,1154.0
71315,97401,1887.0
71984,97401,2470.0
72183,97401,1763.0
72955,97401,1619.0
75034,97401,1596.0
76047,97401,2070.0
76327,97401,2076.0
77046,97401,1807.0
77250,97401,2625.0
77533,97401,2601.0
78430,97401,1968.0
79538,97401,1515.0
79903,97401,1238.0
79937,97401,2089.0
79942,97401,1248.0
81023,97401,1027.0
81057,97401,1127.0
81126,97401,1041.0
82054,97401,977.0
82217,97401,963.0
82922,97401,639.0
84340,97401,590.0
84636,97401,1151.0
84656,97401,1192.0
87059,97401,1086.0
88527,97401,1248.0
88533,97401,1248.0
89180,97401,687.0
90590,97401,2249.0
90711,97401,755.0
91521,97401,729.0
91523,97401,729.0
91776,97401,739.0
91946,97401,848.0
92033,97401,822.0
93203,97401,653.0
95009,97401,472.0
95054,97401,465.0
95664,97401,378.0
97028,97401,108.0
97403,97401,2.0
98498,97401,215.0
99013,97401,1821.0
99070,97401,1834.0
B2G,97401,2920.0
B2R,97401,2870.0
E3Z,97401,2631.0
E4E,97401,2758.0
E5V,97401,2708.0
G0P,97401,2467.0
G0Z,97401,2444.0
G2G,97401,2467.0
H2V,97401,2389.0
H9B,97401,2381.0
J1Z,97401,2436.0
J8B,97401,2357.0
J9Y,97401,2098.0
K1A,97401,2293.0
L4M,97401,2124.0
L5C,97401,2140.0
L6M,97401,2137.0
L8L,97401,2137.0
M1J,97401,2157.0
M1N,97401,2156.0
M5G,97401,2151.0
N1R,97401,2116.0
N2M,97401,2101.0
N6A,97401,2074.0
P6C,97401,1870.0
R4K,97401,1260.0
T3C,97401,637.0
T3R,97401,641.0
V0C,97401,996.0
V3L,97401,356.0
V3W,97401,351.0
V7P,97401,363.0
V8W,97401,301.0
V8Z,97401,307.0
V9G,97401,341.0
01079,99010,2199.0
04412,99010,2439.0
06016,99010,2180.0
07423,99010,2080.0
08504,99010,2033.0
08740,99010,2045.0
10977,99010,2086.0
11769,99010,2117.0
13482,99010,2089.0
14067,99010,1966.0
14530,99010,1969.0
15240,99010,1793.0
15930,99010,1845.0
16863,99010,1878.0
16933,99010,1974.0
17726,99010,1933.0
17944,99010,1969.0
18425,99010,2052.0
19126,99010,2002.0
21918,99010,1942.0
22610,99010,1814.0
23430,99010,1837.0
23850,99010,1787.0
24570,99010,870.0
24934,99010,1724.0
25430,99010,320.0
26764,99010,342.0
30240,99010,1289.0
31093,99010,1353.0
31791,99010,1312.0
33830,99010,313.0
33880,99010,1370.0
35582,99010,1192.0
36304,99010,1220.0
36525,99010,1069.0
37202,99010,1329.0
37669,99010,1532.0
37869,99010,1499.0
37874,99010,195.0
37916,99010,204.0
39215,99010,1008.0
41528,99010,1588.0
41832,99010,1536.0
41855,99010,1545.0
43053,99010,351.0
43151,99010,1618.0
43553,99010,370.0
43652,99010,1707.0
45688,99010,1617.0
46405,99010,1563.0
47683,99010,1394.0
50528,99010,1462.0
52240,99010,1438.0
53066,99010,1608.0
53267,99010,1622.0
55315,99010,1577.0
55428,99010,1605.0
56459,99010,1682.0
56554,99010,1676.0
56725,99010,1763.0
57270,99010,1596.0
57772,99010,1383.0
57773,99010,1408.0
58566,99010,1618.0
58620,99010,1604.0
60421,99010,1529.0
60952,99010,369.0
61616,99010,269.0
61756,99010,292.0
61845,99010,301.0
62444,99010,1393.0
63530,99010,1310.0
63640,99010,1256.0
64735,99010,1184.0
65230,99010,1265.0
65898,99010,1129.0
66781,99010,1092.0
67204,99010,1060.0
67418,99010,1141.0
67860,99010,197.0
69135,99010,1323.0
71315,99010,856.0
71984,99010,643.0
72183,99010,1026.0
72955,99010,1000.0
75034,99010,785.0
76047,99010,244.0
76327,99010,269.0
77046,99010,654.0
77250,99010,1001.0
77533,99010,1041.0
78430,99010,157.0
79538,99010,640.0
79903,99010,624.0
79937,99010,299.0
79942,99010,616.0
81023,99010,1032.0
81057,99010,1026.0
81126,99010,971.0
82054,99010,1232.0
82217,99010,1283.0
82922,99010,1441.0
84340,99010,1356.0
84636,99010,683.0
84656,99010,647.0
87059,99010,838.0
88527,99010,616.0
88533,99010,616.0
89180,99010,1146.0
90590,99010,437.0
90711,99010,1172.0
91521,99010,1188.0
91523,99010,1188.0
91776,99010,1174.0
91946,99010,1070.0
92033,99010,1088.0
93203,99010,1253.0
95009,99010,1479.0
95054,99010,1484.0
95664,99010,1504.0
97028,99010,1848.0
97403,99010,1828.0
98498,99010,1971.0
99013,99010,11.0
99070,99010,5.0
B2G,99010,2764.0
B2R,99010,2673.0
E3Z,99010,2549.0
E4E,99010,2610.0
E5V,99010,2524.0
G0P,99010,2353.0
G0Z,99010,2342.0
G2G,99010,2394.0
H2V,99010,2258.0
H9B,99010,2249.0
J1Z,99010,2321.0
J8B,99010,2254.0
J9Y,99010,2169.0
K1A,99010,2171.0
L4M,99010,1974.0
L5C,99010,1938.0
L6M,99010,1929.0
L8L,99010,1918.0
M1J,99010,1962.0
M1N,99010,1959.0
M5G,99010,1952.0
N1R,99010,1907.0
N2M,99010,1899.0
N6A,99010,1851.0
P6C,99010,1919.0
R4K,99010,1866.0
T3C,99010,2010.0
T3R,99010,2021.0
V0C,99010,2672.0
V3L,99010,2092.0
V3W,99010,2087.0
V7P,99010,2104.0
V8W,99010,2063.0
V8Z,99010,2067.0
V9G,99010,2105.0
01079,B4A,469.0
04412,B4A,250.0
06016,B4A,487.0
07423,B4A,588.0
08504,B4A,636.0
08740,B4A,629.0
10977,B4A,581.0
11769,B4A,554.0
13482,B4A,592.0
14067,B4A,748.0
14530,B4A,729.0
15240,B4A,882.0
15930,B4A,824.0
16863,B4A,796.0
16933,B4A,703.0
17726,B4A,739.0
17944,B4A,698.0
18425,B4A,616.0
19126,B4A,668.0
21918,B4A,728.0
22610,B4A,855.0
23430,B4A,862.0
23850,B4A,901.0
24570,B4A,2308.0
24934,B4A,944.0
25430,B4A,2384.0
26764,B4A,2360.0
30240,B4A,1400.0
31093,B4A,1357.0
31791,B4A,1420.0
33830,B4A,2610.0
33880,B4A,1527.0
35582,B4A,1475.0
36304,B4A,1501.0
36525,B4A,1627.0
